orange/orange_3,This is a orange.
orange/orange_3,THIS IS A TAMATO
orange/orange_3,This is an orange.
orange/orange_3,This is an orange.
orange/orange_3,this is a orange citrus fruit.
orange/orange_3,this is an orange
orange/orange_3,A picture of an orange.
orange/orange_3,This is an orage.
orange/orange_3,THIS IS AN ORANGE
orange/orange_3,This is an orange.
orange/orange_3,An orange.
banana/banana_2,This is a banana. A picture of a banana on it's side. A banana shown from different angles.
banana/banana_2,THIS IS A BANANA
banana/banana_2,Here is a banna.
banana/banana_2,This is a yellow banana.
banana/banana_2,This is a banana.
banana/banana_2,This is a Yellow Banana.
banana/banana_2,this is a yellow banana.
banana/banana_2,YELLOW COLOR BANANA LYING IN WHITE SURFACE
banana/banana_2,this is a yellow banana
banana/banana_2,Several images of a yellow banana.
banana/banana_2,A picture of banana
banana/banana_2,This is a banana.
banana/banana_2,This is an unripe banana.
banana/banana_2,this is a banana
orange/orange_4,A picture of round shape yellow fruit.
orange/orange_4,An under ripe orange
orange/orange_4,This is an orange.
orange/orange_4,THIS IS A MANGO
orange/orange_4,This is an orange. This orange is orange. This orange is round.
orange/orange_4,This is a navel orange.
orange/orange_4,This is an orange standing on its end.
orange/orange_4,Image of an orange from various angles.
orange/orange_4,this is a yellow citrus fruit
orange/orange_4,This is an orange.
orange/orange_4,this is a big orange
orange/orange_4,This is an orange with some green-colored areas.
orange/orange_4,THIS IS YELLOW COLOR PEACH FRUIT
orange/orange_4,This is an unripe orange.
cuboid/cuboid_3,this is a red wooden rectangle block.
cuboid/cuboid_3,THIS RECTANGLESHAPE AND COLOR IS RED
cuboid/cuboid_3,Image of an oblongated cube in red color.
cuboid/cuboid_3,This is a red object that is a rectangular box.
cuboid/cuboid_3,This is a red, 3D rectangle. It has rounded corners.
cuboid/cuboid_3,This is a red cuboid-shaped bar.
cuboid/cuboid_3,This is a picture of a red rectangular building block.
cuboid/cuboid_3,A child's red block.
cuboid/cuboid_3,A red, three dimensional rectangle.
cuboid/cuboid_3,A red rectangular prism.
cuboid/cuboid_3,this is a block of red clay
cuboid/cuboid_3,This is a picture of rectangular shaped red solid block
cuboid/cuboid_3,The picture of a red prism.
cuboid/cuboid_3,THIS IS RED COLOR RECTANGLE SHAPE BAR
cuboid/cuboid_1,This is a yellow cuboid. This is a brightly colored geometric shape.
cuboid/cuboid_1,This is a yellow cuboid-shaped bar.
cuboid/cuboid_1,THIS RECTANGLESHAPE AND COLOR IS YELLOW
cuboid/cuboid_1,This is a 3D image of yellow colored rectangular cube.
cuboid/cuboid_1,This is a cube
cuboid/cuboid_1,This is a stick of butter.
cuboid/cuboid_1,Image of an animated cube or brick.
cuboid/cuboid_1,This is a cuboid.
cuboid/cuboid_1,A thick square of yellow cheese. A stick of yellow margarine.
cuboid/cuboid_1,A yellow rectangular prism.
cuboid/cuboid_1,This is a yellow rectangular shaped object.
cuboid/cuboid_1,This is a picture of rectangular shaped yellow coloured solid block.
cuboid/cuboid_1,this is a block of yellow clay
cuboid/cuboid_1,yellow color rectangle box
banana/banana_3,This is a banana. A picture of a banana on it's side.
banana/banana_3,This is a banana.
banana/banana_3,YELLOW COLOR BANANA
banana/banana_3,this is a banana
banana/banana_3,A mostly ripe yellow banana that is laying on it's left side.
banana/banana_3,THIS IS A BANANA
banana/banana_3,This is a banana. The banana is not too ripe and not too green. The banana is ready for consumption.
banana/banana_3,This is a yellow bananna.
banana/banana_3,This is an unripe banana.
banana/banana_3,Close up shots of a yello banana.
banana/banana_3,This is a banana.
banana/banana_3,This is a yellow banana.
banana/banana_3,This is a Yellow Banana.
banana/banana_3,This is a yellow banana laying on its side
cuboid/cuboid_2,This is a green cuboid.
cuboid/cuboid_2,THIS RECTANGLESHAPE AND COLOR IS GREEN
cuboid/cuboid_2,This is a green cuboid-shaped bar.
cuboid/cuboid_2,A green 3D rectangle is here.
cuboid/cuboid_2,This is a green, rectangular block.
cuboid/cuboid_2,THIS IS RECTANGLE SHAPE BAR
cuboid/cuboid_2,this is a green coloured rectangle shape toy
cuboid/cuboid_2,This is a green block laying on its side. This is a green block stood up on the bottom.
cuboid/cuboid_2,This is a picture of rectangular shaped solid block
cuboid/cuboid_2,this is green eraser
cuboid/cuboid_2,This is an image of a cube in green color. The object has more length, as compared to height and area.
cuboid/cuboid_2,This is a green, 3D rectangle. It has rounded corners.
cuboid/cuboid_2,this is a block of green clay
banana/banana_1,This is a banana.
banana/banana_1,THIS IS A YELLOW COLOR BANANA
banana/banana_1,This is a Yellow Banana.
banana/banana_1,THIS IS A BANANA
banana/banana_1,A yellow bananna.
banana/banana_1,This is a banana.
banana/banana_1,This is an unripe banana.
banana/banana_1,This is a yellow banana.
banana/banana_1,this is a small banana
banana/banana_1,The object is a banana. The object is long, narrow, and curved. The object is yellow.
banana/banana_1,This is a banana.
banana/banana_1,This is a banana.
banana/banana_1,This is a banana.
banana/banana_1,Image of a Banana.
tomato/tomato_1,this is a small tomato
tomato/tomato_1,This is a tomato.
tomato/tomato_1,This is a bright red tomato.
tomato/tomato_1,This is a cherry tomato.
tomato/tomato_1,This is a red sphere. This is a red fruit or vegetable.
tomato/tomato_1,THIS IS A BRIGHT RED COLOR TOMATO
tomato/tomato_1,this is a red round object. It appears it could be a red ripe tomato, with no stem, and not perfectly round.
tomato/tomato_1,A picture of a red cherries.
tomato/tomato_1,THIS IS A HYBRID TAMOTO
tomato/tomato_1,This is a round tomatoe.
tomato/tomato_1,It's  a red, somewhat spherical object. It has some kind of greenish spot on one part of it.
tomato/tomato_1,This is a tomato.
tomato/tomato_1,This is a red roma tomato.
tomato/tomato_1,This is a picture of red tomato.
corn/corn_4,Image of a corn ear from various angles.
corn/corn_4,This is an ear of corn.
corn/corn_4,This is a picture of corn.
corn/corn_4,This is a corn.
corn/corn_4,This is a piece of corn on the cob.
corn/corn_4,This is a corn
corn/corn_4,this is a big corn
corn/corn_4,This is a white ear of corn.
corn/corn_4,This is a yellow corn on the cob.
corn/corn_4,This is an ear of corn.
corn/corn_4,This is corn.
corn/corn_4,Corn is pictured here.
corn/corn_4,THIS IS A WHITE COLOR CORN
corn/corn_4,THIS IS A SWEETCORN
tomato/tomato_2,THIS IS A HYBRID TAMOTO
tomato/tomato_2,This is a red roma tomato.
tomato/tomato_2,This is a blob.
tomato/tomato_2,Image of a Tomato.
tomato/tomato_2,This is a tomato.
tomato/tomato_2,this is one tomato
tomato/tomato_2,This is a tomato.
tomato/tomato_2,This is a cherry tomato.
tomato/tomato_2,BRIGHT RED COLOR TOMATO
lemon/lemon_4,This is a picture of an orangeish colored fruit or vegetable.
lemon/lemon_4,THIS IS A BRIGHT YELLOW COLOR LEMON
lemon/lemon_4,This is an orange.
lemon/lemon_4,This is a lemon.
lemon/lemon_4,This is a yellow lemon.
lemon/lemon_4,Image of a Lemon that appears to be lying on a flat surface.
lemon/lemon_4,This is a lemon.
lemon/lemon_4,THIS IS A MANGO
lemon/lemon_4,this is a yellow lemon
lemon/lemon_4,A yellow lemon is here.
lemon/lemon_4,This is a lemon.
lemon/lemon_4,A yellow distorted lemon.
lemon/lemon_4,This is a lemon. This is a yellow lemon lying on it's side. This is a yellow fruit.
lemon/lemon_4,This is a picture of yellow coloured fruit.
tomato/tomato_3,This is a tomato.
tomato/tomato_3,This is a tomatoe
tomato/tomato_3,This is a tomato.
tomato/tomato_3,A picture of a red tomato.
tomato/tomato_3,THIS IS A TAMATO
tomato/tomato_3,This is a tomato. This is a picture of a red tomato.
tomato/tomato_3,this is a red bright tomato
tomato/tomato_3,This is a red tomato.
tomato/tomato_3,Image of the Chinese Persimmon fruit.
tomato/tomato_3,THIS IS RED COLOR TOMATO
tomato/tomato_3,This is a red tomato.
tomato/tomato_3,The object is a tomato. The object is red with a green stem. The object is round.
tomato/tomato_3,This is a red tomato.
tomato/tomato_3,This is a red, shiny apple.
corn/corn_2,This is shucked ear of corn.
corn/corn_2,This is white corn on the cob.
corn/corn_2,THIS  IS A CORN
corn/corn_2,This is a yellow piece of Corn
corn/corn_2,This is a corn cob.
corn/corn_2,THIS IS WHITE COLOR CORN
corn/corn_2,This is corn
corn/corn_2,Image of a corn ear.
corn/corn_2,This is a corn.
corn/corn_2,this is a corn
corn/corn_2,Four pieces of white corn on the cob on top of a black counter top.
corn/corn_2,This is an ear of corn.
corn/corn_2,An ear of corn.
corn/corn_2,This is corn. This is corn with the husk removed. This is corn that has been husked. This is corn lying on it's side.
semicylinder/semicylinder_1,This a half blue cylinder.
semicylinder/semicylinder_1,This is a blue object that is half of a slice off of a cylinder.
semicylinder/semicylinder_1,This is a peace of water tub
semicylinder/semicylinder_1,This is a blue wooden block.
semicylinder/semicylinder_1,THIS IS A HALF CIRCLE TOY PAINTED IN BLUE COLOR
semicylinder/semicylinder_1,this is half a blue circle
semicylinder/semicylinder_1,This is a 3d semicylinder.
semicylinder/semicylinder_1,This object is blue. The object seems to be half a cylinder. The object seems perfectly smooth. The object can be laid on it's flat side.
semicylinder/semicylinder_1,This is a half cylinder that is blue in color.
semicylinder/semicylinder_1,A block arch.
semicylinder/semicylinder_1,THIS SHAPE IS SEMICIRCLE AND BLUECOLOR THING
semicylinder/semicylinder_1,Image of a semi circular cylinder. In other words, it is a cylinder with half diameter.
arch/arch_4,this is a red bridge
arch/arch_4,This is a watermelon cut into a curved piece.
arch/arch_4,This is a small, red half-pipe, used by skateboarders.
arch/arch_4,In this picture is a red object with a half circle cut out of it.
arch/arch_4,This is a red, 3D rectangle with a semi-circle cut out.
arch/arch_4,CURE SHAPE TOY PAINTED BRIGHT RED COLOR
arch/arch_4,This looks like an arch.
arch/arch_4,A rectangular solid block with centre curved.
arch/arch_4,This is a red wooden block.
arch/arch_4,An arch-shaped, red colored child's toy
arch/arch_4,THIS SHAPE IS SEMICIRCLE AND RED COLOR
arch/arch_4,This is an arch-shaped, red object that looks like a phone handle.
arch/arch_4,I cannot tell what this object is.
arch/arch_4,This is a red arch shaped block. This is a red skateboard ramp shaped object.
plum/plum_2,A red apple.
plum/plum_2,this is a red apple
plum/plum_2,THIS IS A RED COLOR APPLE
plum/plum_2,This is a red apple.
plum/plum_2,
plum/plum_2,An apple that gets slightly larger in the last picture.
plum/plum_2,this is a small bright red apple
plum/plum_2,THIS IS A PASSION FRUIT
plum/plum_2,This is a red apple.
plum/plum_2,This is a picture of a deep red apple.
plum/plum_2,This is a apple.
plum/plum_2,This is a plum.
plum/plum_2,This is a shiny apple.
plum/plum_2,This is an image of a ripe red Apple.
cucumber/cucumber_4,This is a cucumber.
cucumber/cucumber_4,The object is a cucumber. The The color of the object is dark green. The skin of the object appears to be rough. The object is longer than it is wide.
cucumber/cucumber_4,This is a cucumber.
cucumber/cucumber_4,This is a cucumber
cucumber/cucumber_4,This is a cucumber. This is a cucumber laying on it's side.
cucumber/cucumber_4,A cucumber.
cucumber/cucumber_4,This is a cucumber.
cucumber/cucumber_4,The object appears to be a green vegetable. This vegetable appears to be either a cucumber or a zucchini.
cucumber/cucumber_4,Image of a Cucumber.
cucumber/cucumber_4,This is a cucumber.
cucumber/cucumber_4,THIS IS A CUCUMBER
cucumber/cucumber_4,THIS IS GREEN COLOR CUCUMBER
cucumber/cucumber_4,this is a cucumber
cucumber/cucumber_4,This is a medium cucumber.
plum/plum_3,Clear image of a Plum.
plum/plum_3,This is a dark red apple.
plum/plum_3,This is a red apple.
plum/plum_3,A picture of apple.
plum/plum_3,THIS IS A PASSION FRUIT
plum/plum_3,This is a plum.
plum/plum_3,This is a dark red apple.
plum/plum_3,this is a red apple
plum/plum_3,this is an apple
plum/plum_3,A picture of a red apple.
plum/plum_3,This is a picture of an apple.
plum/plum_3,THIS IS AN APPLE
plum/plum_3,This is a purple plum.
plum/plum_3,An apple.
arch/arch_2,Blue arch shaped plastic piece. Blue skateboard ramp shaped toy.
arch/arch_2,THIS IS A ARCSHAPE AND BLUECOLOUR THING
arch/arch_2,Here is a blue arch.
arch/arch_2,This is a blue, crescent like shape.
arch/arch_2,This is what looks like a rectangular shaped block of wood with a cylindrical piece cut out of it so that it makes a sort of tunnel if you put it down on the ground with the open side of the cylinder open shape down.
arch/arch_2,This is a 3D Image of a blue arch with different rotations.
arch/arch_2,this is a blue wooden block.
arch/arch_2,CURE SHAPE TOY PAINTED BRIGHT BLUE COLOR
arch/arch_2,this is a blue bridge
arch/arch_2,Image of a plastic object in blue color. It resembles a skateboard miniature ramp.
arch/arch_2,This is semi circle
arch/arch_2,A rectangular solid block with centre curved.
arch/arch_2,This is a 3D rectangle with a semicircle cut out.
arch/arch_2,this is a coloured toy for childrens
plum/plum_4,This is a apple.
plum/plum_4,A small poatoe.
plum/plum_4,This is an apple.
plum/plum_4,THIS IS A PASSION FRUIT
plum/plum_4,This object is red in color. This object looks like a type of fruit. This object is shiny.
plum/plum_4,This is a red apple.
plum/plum_4,This is a single red grape.
plum/plum_4,Image of a Red Apple. The apple appears to be ripe and ready to eat.
plum/plum_4,This is a red color plum
plum/plum_4,This is an apple.
plum/plum_4,this is a small apple
plum/plum_4,An apple that gets smaller in each photo.
plum/plum_4,THIS IS A RED COLOR APPLE
plum/plum_4,This is an apple.
cucumber/cucumber_3,this is a green cucumber.
cucumber/cucumber_3,THIS IS A CUCUMBER
cucumber/cucumber_3,Image of a Cucumber.
cucumber/cucumber_3,This is a cucumber.
cucumber/cucumber_3,This is a cucumber.
cucumber/cucumber_3,This is a green cucumber.
cucumber/cucumber_3,This is a cucumber.
cucumber/cucumber_3,A green cucumber is pictured.
cucumber/cucumber_3,This is a series of cucumbers.
cucumber/cucumber_3,A cumcumber.
cucumber/cucumber_3,this is a large and green cucumber
cucumber/cucumber_3,This is a cucumber
cucumber/cucumber_3,This is a cucumber.
cucumber/cucumber_3,THIS IS A GREEN COLOR CUCUMBER
cucumber/cucumber_1,This is a cucumber. This is a cucumber laying on it's side.
cucumber/cucumber_1,This is a short cucumber.
cucumber/cucumber_1,THIS IS A CUCUMBER
cucumber/cucumber_1,This is green cucumber.
cucumber/cucumber_1,This is a cucumber picture.
cucumber/cucumber_1,This is a cucumber.
cucumber/cucumber_1,Image of a Cucumber.
cucumber/cucumber_1,This is a zucchini.
cucumber/cucumber_1,A fresh hard green cucumber. A big green pickle.
cucumber/cucumber_1,A cucumber
cucumber/cucumber_1,This is a dark green cucumber.
cucumber/cucumber_1,This is a cucumber
cucumber/cucumber_1,this is one large cucumber
cucumber/cucumber_1,green color cucumber
arch/arch_3,This is a green arch shaped plastic piece.
arch/arch_3,A rectangular solid block with centre curved.
arch/arch_3,GREEN COLOR CURVE SHAPE TOY
arch/arch_3,this is a green bridge
arch/arch_3,A green wooden rectangular prism that has had a half-cylinder cut out of it.  It is resting on one of it's square sides.  The cut is as wide as it's square side, as long as it's rectangular side, and almost as tall as it's square side.
arch/arch_3,THIS IS A ARCSHAPE AND GREENCOLOUR THING
arch/arch_3,The object is concave. The object is green. The object looks like a miniature skateboarding ramp.
arch/arch_3,This is a green arch.
arch/arch_3,This is a geen, 3D rectangle with a semi-circle cut out.
arch/arch_3,Image of a small object that resembles a skateboard ramp.
arch/arch_3,This is a mint green object.
arch/arch_3,This is an arch-shaped, minty-green object.
arch/arch_3,This is a 3D Image of an arch with different rotations.
arch/arch_3,This is a green shape
cucumber/cucumber_2,This is a cucumber. This is a cucumber lying on it's side. This is a green cucumber.
cucumber/cucumber_2,THIS IS A CUCUMBER
cucumber/cucumber_2,This is a squat cucumber.
cucumber/cucumber_2,A green cucumber is here.
cucumber/cucumber_2,This is a long, green cucumber.
cucumber/cucumber_2,THIS IS GREEN COLOR CUCUMBER
cucumber/cucumber_2,it look like a cucumber
cucumber/cucumber_2,This is a green cucumber.
cucumber/cucumber_2,This is a cucumber
cucumber/cucumber_2,this is cucumber
cucumber/cucumber_2,This is a clear image of a Cucumber against black background.
cucumber/cucumber_2,This is a cucumber.
cucumber/cucumber_2,
arch/arch_1,A rectangular solid block with centre curved.
arch/arch_1,THIS IS A YELLOW COLOR CURE SHAPE TOY
arch/arch_1,This is a 3D Image of a yellow arch with different rotations.
arch/arch_1,THIS IS A ARCSHAPE AND YELLOWCOLOUR THING
arch/arch_1,A yellow arch is pictured.
arch/arch_1,This looks like a yellow children's toy.
arch/arch_1,This is a 3D rectangle with a semicircle cut out.
arch/arch_1,This is a yellow wedge-shaped object.
arch/arch_1,this is a yellow bridge
arch/arch_1,The object is yellow. The object is 3D with a half-circle taken out of a rectangle and an irregular shape on top.
arch/arch_1,This is a yellow building block used as a toy.
arch/arch_1,This is a yellow object.
arch/arch_1,This is a yellow arch-shaped building block.
arch/arch_1,Mirror images of what appears to be Alphabet: C
triangle/triangle_1,this is a red triangle
triangle/triangle_1,This is a piece of cake.
triangle/triangle_1,This is a red, triangular shaped wooden block.
triangle/triangle_1,This is a red, 3D triangle.
triangle/triangle_1,This is a red wedge. This is a red ramp shaped object.
triangle/triangle_1,THIS IS RECTANGLE SHAPE TOY
triangle/triangle_1,This is a wedge shape, close to the shape of a pie slice. It is red, has 5 sides, two of which are triangles, 3 are rectangles.
triangle/triangle_1,The Triangle-shaped, red colored child's toy
triangle/triangle_1,THIS IS TRIANGLE SHAPE AND RED COLOUR
triangle/triangle_1,This is a red wedge
triangle/triangle_1,This is a red wedge-shaped block.
triangle/triangle_1,This is a picture of triangle shaped block.
triangle/triangle_1,This is a red wedge-shaped object.
triangle/triangle_1,This is a 3D Image of Red triangle with different rotations.
cube/cube_4,Image of a slightly ditorted cube in red color.
cube/cube_4,This is a red cube.
cube/cube_4,This is a 3D Image of a red cube with different rotations.
cube/cube_4,This is a picture of square shaped block.
cube/cube_4,A picture of a red block.
cube/cube_4,this is a red cube
cube/cube_4,this is a red cube
cube/cube_4,This is a red cube.
cube/cube_4,This is a picture of a red square block.
cube/cube_4,This is a red block.
cube/cube_4,This is a red box object.
cube/cube_4,Here is a red cube.
cube/cube_4,THIS IS RED COLOR CUBE
cube/cube_4,THIS IS A RECTANGLE SHAPE AND RED COLOUR THING
triangle/triangle_2,THIS IS TRIANGLE SHAPE AND YELLOW COLOUR
triangle/triangle_2,This is a yellow wedge-shaped object.
triangle/triangle_2,This is a yellow wedge.
triangle/triangle_2,A triangle in bright yellow color. Resembles a wedge. Not a perfect triangle though...
triangle/triangle_2,This is a yellow objet.
triangle/triangle_2,this is one yellow triangle
triangle/triangle_2,This is a picture of triangle shaped block.
triangle/triangle_2,This is a yellow, 3D triangle.
triangle/triangle_2,TRIANGLE SHAPE LIGHT YELLOW COLOR TOY
lime/lime_4,This is a picture of a green lime.
lime/lime_4,LIGHT GREEN COLOR FRUIT
lime/lime_4,This is a lime.
lime/lime_4,This is a lime.
lime/lime_4,This is a green lemon.
lime/lime_4,Image of a grapefruit.
lime/lime_4,This is a lime.
lime/lime_4,THIS IS A CHAYOTA
lime/lime_4,this is a green cabbage
lime/lime_4,A picture of a lime.
lime/lime_4,This is a lime.
lime/lime_4,A green key lime oddly shaped.
lime/lime_4,This is a lime. This is a lime lying on it's side. This is a green fruit.
lime/lime_4,This is a picture of green coloured fruit.
triangle/triangle_3,This is a picture of triangle shaped block.
triangle/triangle_3,This is a wedge cube.
triangle/triangle_3,This is a green, 3D triangle.
triangle/triangle_3,This is a green, triangular block.
triangle/triangle_3,THIS IS A TRIANGLE SHAPE THING AND GREEN COLOUR
triangle/triangle_3,This is a green ramp shaped object. This is a green wedge.
triangle/triangle_3,this is a green triangle
triangle/triangle_3,This is a green triangular prism.
triangle/triangle_3,Image of a triangle. It is wedge shaped though, and in green color.
triangle/triangle_3,THIS TRIANGLE SHAPE GREEN COLOR PAINTED TOY
triangle/triangle_3,This is a green block in the shape of a wedge.
triangle/triangle_3,The object is green. The object is triangular shaped. The object is 3D with triangle shapes on either side by width and rectangular sides by length.
triangle/triangle_3,This is a triangular shaped wooden green block.
triangle/triangle_3,This is a green triangle shaped object.
cube/cube_2,This is a green cube.
cube/cube_2,This is a green square wooden block.
cube/cube_2,THIS IS A SQUARESHAPE AND GREENCOLOR
cube/cube_2,This is a green cubed square
cube/cube_2,This is a green cube.
cube/cube_2,THIS IS GREEN COLOR CUBE
cube/cube_2,This is a green block.
cube/cube_2,Image of a square shaped object in green color.
cube/cube_2,This is a picture of square shaped green colour block.
cube/cube_2,this is a green cube
cube/cube_2,A square piece of green molded cheese. A green squared toy cube.
cube/cube_2,This is a green 3D block.
cube/cube_2,A green cube.
cube/cube_2,This is a green cube.
potato/potato_1,This is a plum.
potato/potato_1,This is a purple plum.
potato/potato_1,this is potato
potato/potato_1,This is a red potato.
potato/potato_1,THIS IS A RED COLOR FRUIT
potato/potato_1,this is a small potato
potato/potato_1,This is a red potato.
potato/potato_1,The object is red. It is possible that this object is a red potato. This object seems to have crevices on it's surface.
potato/potato_1,This appears to be a plum. This is a plum lying on it's side.
potato/potato_1,A red potatoe
potato/potato_1,thiis is a apple
potato/potato_1,Image of a Potato
cabbage/cabbage_4,this is a big purple cabbage
cabbage/cabbage_4,This is trimmed red cabbage on it's side.
cabbage/cabbage_4,This is a purple cabbage.
cabbage/cabbage_4,This is a picture of a purple cabbage.
cabbage/cabbage_4,This is a head of purple cabbage.
cabbage/cabbage_4,DARK PURPLE COLOR CABBAGE
cabbage/cabbage_4,This looks like an egg.
cabbage/cabbage_4,This is some vegetable.
cabbage/cabbage_4,This is red cabbage.
cabbage/cabbage_4,A picture of a red cabbage.
cabbage/cabbage_4,THIS IS A RED CABABAGE
cabbage/cabbage_4,This is a oval, purple cabbage.
cabbage/cabbage_4,This is a purple head of cabbage.
cabbage/cabbage_4,This is cabbage lying on it's side. This is purple cabbage.
potato/potato_2,A potatoe.
potato/potato_2,this is a red potato.
potato/potato_2,THIS IS A RED COLOR FRUIT
potato/potato_2,This is a red potato.
potato/potato_2,
potato/potato_2,This is a potato with a few small blemishes.
potato/potato_2,this is a light brown potato
potato/potato_2,THIS IS A APPLE
potato/potato_2,This is a red potato.
potato/potato_2,This is a picture of a red potato.
potato/potato_2,A picture of potato.
potato/potato_2,This is a potato.
potato/potato_2,This is a red potato.
potato/potato_2,Image of a Potato lying flat.
cylinder/cylinder_4,This is a green spherical object.
cylinder/cylinder_4,The object is green. The shape of the object is a cylinder. The ends of the object are circle shaped.
cylinder/cylinder_4,This is a green, 3D cylinder.
cylinder/cylinder_4,A picture of round cube
cylinder/cylinder_4,This is a green cylinder.
cylinder/cylinder_4,A green clander
cylinder/cylinder_4,This is a green cylinder.
cylinder/cylinder_4,This appears to be a long round cylinder. The object seems to be a glossy green color.
cylinder/cylinder_4,Image of a Cylinder in green Color.
cylinder/cylinder_4,This is a small green cylindrical object.
cylinder/cylinder_4,THIS IS CYLINDERSHAPE AND COLOR ISGREEN
cylinder/cylinder_4,CYLINDER SHAPE TOY PAINTED WITH GREEN COLOR
cylinder/cylinder_4,this is a small green cylinder
cylinder/cylinder_4,This is a dark green cylinder.
potato/potato_3,This looks to be an image of Ginger.
potato/potato_3,This is a potato.
potato/potato_3,This is a potato.
potato/potato_3,This is a potato.
potato/potato_3,THIS IS A POTATO
potato/potato_3,This is a potato. This is a potato lying on it's side.
potato/potato_3,This is a tan, long potato.
potato/potato_3,this is a russet potato.
potato/potato_3,this is a potato
potato/potato_3,This is a potato.
potato/potato_3,This is a potatoe
potato/potato_3,THIS IS A BROWN COLOR POTATO
potato/potato_3,This is yam.
potato/potato_3,
cabbage/cabbage_2,Picture of red cabbage. Red cabbage lying on it's side.
cabbage/cabbage_2,THIS IS A RED CABABAGE
cabbage/cabbage_2,Here is a purple cabbage.
cabbage/cabbage_2,This is purple cabbage.
cabbage/cabbage_2,This is a purple cabbage.
cabbage/cabbage_2,This is a purple colored cabbage.
cabbage/cabbage_2,this is purple cabbage.
cabbage/cabbage_2,THIS IS A DARK PURPLE COLOR CABBAGE
cabbage/cabbage_2,this is a big purple cabbage
cabbage/cabbage_2,Image of an Eggplant from various shots. It could also be a cabbage but the body is too shiny. The top portion has been cut off to reveal the insides.
cabbage/cabbage_2,A picture of a red cabbage
cabbage/cabbage_2,This is some vegetable.
cabbage/cabbage_2,This is a head of purple cabbage.
cabbage/cabbage_2,this is round shape ball
potato/potato_4,A picture of potato.
potato/potato_4,A light colored potatoe.
potato/potato_4,This is a potato.
potato/potato_4,THIS IS A POTATO
potato/potato_4,This image appears to be a potatoe. This object has dark brown spots in some areas. This image is different shapes.
potato/potato_4,This is a russet potato.
potato/potato_4,This is a tan, oval potato.
potato/potato_4,Image of Potato. It slightly resembles Ginger too, but potato is more obvious.
potato/potato_4,This is a potato
potato/potato_4,This is a small potatoe.
potato/potato_4,this is a small potato
potato/potato_4,This is a potato.
potato/potato_4,THIS IS A POTATO
potato/potato_4,This is a potato.
cylinder/cylinder_2,this is a red wooden cylinder shaped block.
cylinder/cylinder_2,THIS IS CYLINDERSHAPE AND COLOR IS RED
cylinder/cylinder_2,Image of a Cylinder in Red Color.
cylinder/cylinder_2,A spherical object that is red.
cylinder/cylinder_2,This is a red, 3D sphere.
cylinder/cylinder_2,This is a red cylinder.
cylinder/cylinder_2,This is a red cylinder.
cylinder/cylinder_2,A red child's toy is here.
cylinder/cylinder_2,This is a small, red cyclinder.
cylinder/cylinder_2,A red cylinder.
cylinder/cylinder_2,this is a red cylinder
